"Language.ID","Condition","Group","Producer","Item.ID","Shape","Angle","Word"
"big-6-7","big",6,7,1,1,150,"saa-keo"
"big-6-7","big",6,7,3,1,360,"saa-te"
"big-6-7","big",6,7,4,1,210,"saa-kini"
"big-6-7","big",6,7,5,1,60,"sa-teo"
"big-6-7","big",6,7,6,1,240,"saa-kini"
"big-6-7","big",6,7,7,1,315,"saa-teni"
"big-6-7","big",6,7,8,2,270,"fiu-ni"
"big-6-7","big",6,7,9,2,90,"piuo"
"big-6-7","big",6,7,10,2,210,"piu-kini"
"big-6-7","big",6,7,11,2,45,"fiu-teo"
"big-6-7","big",6,7,12,2,135,"fiu-keo"
"big-6-7","big",6,7,13,2,330,"piu-teni"
"big-6-7","big",6,7,14,2,180,"piu-ki"
"big-6-7","big",6,7,15,3,45,"skong-teo"
"big-6-7","big",6,7,16,3,135,"skong-keo"
"big-6-7","big",6,7,18,3,180,"skong-ki"
"big-6-7","big",6,7,19,3,240,"skong-kini"
"big-6-7","big",6,7,20,3,315,"skong-teni"
"big-6-7","big",6,7,21,3,270,"skong-ni"
"big-6-7","big",6,7,23,4,300,"woop-teni"
"big-6-7","big",6,7,25,4,120,"woop-kio"
"big-6-7","big",6,7,26,4,225,"woop-kini"
"big-6-7","big",6,7,28,4,30,"woop-teo"
"big-6-8","big",6,8,1,1,150,"nikte"
"big-6-8","big",6,8,3,1,360,"niktee"
"big-6-8","big",6,8,4,1,210,"nikita"
"big-6-8","big",6,8,5,1,60,"nikti"
"big-6-8","big",6,8,6,1,240,"nikta"
"big-6-8","big",6,8,7,1,315,"nikto"
"big-6-8","big",6,8,8,2,270,"fuptee"
"big-6-8","big",6,8,9,2,90,"fuptoo"
"big-6-8","big",6,8,10,2,210,"fupta"
"big-6-8","big",6,8,11,2,45,"fupti"
"big-6-8","big",6,8,12,2,135,"fuptee"
"big-6-8","big",6,8,13,2,330,"fupto"
"big-6-8","big",6,8,14,2,180,"fuiptee"
"big-6-8","big",6,8,15,3,45,"skongto"
"big-6-8","big",6,8,16,3,135,"skongte"
"big-6-8","big",6,8,18,3,180,"skongtea"
"big-6-8","big",6,8,19,3,240,"skongtia"
"big-6-8","big",6,8,20,3,315,"skongtio"
"big-6-8","big",6,8,21,3,270,"skongtee"
"big-6-8","big",6,8,23,4,300,"woopto"
"big-6-8","big",6,8,25,4,120,"woopte"
"big-6-8","big",6,8,26,4,225,"woopta"
"big-6-8","big",6,8,28,4,30,"woopto"
"big-7-1","big",7,1,1,1,105,"kzeko"
"big-7-1","big",7,1,2,1,195,"kzek-krik"
"big-7-1","big",7,1,3,1,240,"kzekon"
"big-7-1","big",7,1,4,1,300,"kzek-raa"
"big-7-1","big",7,1,5,1,75,"kzeku"
"big-7-1","big",7,1,6,1,90,"kzekrikri"
"big-7-1","big",7,1,7,1,15,"kzeka"
"big-7-1","big",7,1,9,2,135,"pulo-an"
"big-7-1","big",7,1,10,2,255,"pulo-a"
"big-7-1","big",7,1,11,2,15,"puloof"
"big-7-1","big",7,1,12,2,75,"puloo"
"big-7-1","big",7,1,14,2,315,"pulo-ano"
"big-7-1","big",7,1,16,3,345,"merdi-flu"
"big-7-1","big",7,1,17,3,105,"merdi-a"
"big-7-1","big",7,1,19,3,60,"merdi-an"
"big-7-1","big",7,1,20,3,225,"merdi-ran"
"big-7-1","big",7,1,21,3,300,"merdi-rura"
"big-7-1","big",7,1,22,4,165,"leof"
"big-7-1","big",7,1,23,4,195,"leofo"
"big-7-1","big",7,1,24,4,135,"leoffi"
"big-7-1","big",7,1,25,4,360,"leof-zmu"
"big-7-1","big",7,1,27,4,45,"leofifi"
"big-7-1","big",7,1,28,4,345,"leofi"
"big-7-2","big",7,2,1,1,105,"kzekpli"
"big-7-2","big",7,2,2,1,195,"kzekla"
"big-7-2","big",7,2,3,1,240,"kzeklu"
"big-7-2","big",7,2,4,1,300,"kzekru"
"big-7-2","big",7,2,5,1,75,"kzekri"
"big-7-2","big",7,2,6,1,90,"kzeki"
"big-7-2","big",7,2,7,1,15,"kzekrim"
"big-7-2","big",7,2,9,2,135,"pulool"
"big-7-2","big",7,2,10,2,255,"pulool"
"big-7-2","big",7,2,11,2,15,"pulor"
"big-7-2","big",7,2,12,2,75,"pulooor"
"big-7-2","big",7,2,14,2,315,"puloru"
"big-7-2","big",7,2,16,3,345,"zizar"
"big-7-2","big",7,2,17,3,105,"zizapri"
"big-7-2","big",7,2,19,3,60,"zizarip"
"big-7-2","big",7,2,20,3,225,"zizru"
"big-7-2","big",7,2,21,3,300,"zizaru"
"big-7-2","big",7,2,22,4,165,"leofell"
"big-7-2","big",7,2,23,4,195,"leofel"
"big-7-2","big",7,2,24,4,135,"leofpli"
"big-7-2","big",7,2,25,4,360,"leofer"
"big-7-2","big",7,2,27,4,45,"leofri"
"big-7-2","big",7,2,28,4,345,"leoferr"
"big-7-3","big",7,3,1,1,105,"kza-kzek"
"big-7-3","big",7,3,2,1,195,"kzo-kzek"
"big-7-3","big",7,3,3,1,240,"kzo-kzek"
"big-7-3","big",7,3,4,1,300,"kzu-kzek"
"big-7-3","big",7,3,5,1,75,"kzi-kzek"
"big-7-3","big",7,3,6,1,90,"kzekap"
"big-7-3","big",7,3,7,1,15,"kzi-kzek"
"big-7-3","big",7,3,9,2,135,"kza-pulo"
"big-7-3","big",7,3,10,2,255,"pulo-lu"
"big-7-3","big",7,3,11,2,15,"kzi-pulp"
"big-7-3","big",7,3,12,2,75,"kzi-pulo"
"big-7-3","big",7,3,14,2,315,"kzu-pulo"
"big-7-3","big",7,3,16,3,345,"kzu-merdi"
"big-7-3","big",7,3,17,3,105,"kza-merdi"
"big-7-3","big",7,3,19,3,60,"kzi-merdi"
"big-7-3","big",7,3,20,3,225,"kzu-merdi"
"big-7-3","big",7,3,21,3,300,"kzu-merdi"
"big-7-3","big",7,3,22,4,165,"kza-leof"
"big-7-3","big",7,3,23,4,195,"kzu-merdi"
"big-7-3","big",7,3,24,4,135,"kza-leof"
"big-7-3","big",7,3,25,4,360,"leof-ol"
"big-7-3","big",7,3,27,4,45,"kzi-leof"
"big-7-3","big",7,3,28,4,345,"kzu-leof"
"big-7-4","big",7,4,1,1,105,"ziza-ererr"
"big-7-4","big",7,4,2,1,195,"ziza-aafa"
"big-7-4","big",7,4,3,1,240,"ziza-zzz"
"big-7-4","big",7,4,4,1,300,"ziza-mnnmmm"
"big-7-4","big",7,4,5,1,75,"ziza-kiokkkii"
"big-7-4","big",7,4,6,1,90,"ziza-uuuu"
"big-7-4","big",7,4,7,1,15,"ziza-klkloo"
"big-7-4","big",7,4,9,2,135,"pulo-eeee"
"big-7-4","big",7,4,10,2,255,"pulo-ddzz"
"big-7-4","big",7,4,11,2,15,"pulo-kklkk"
"big-7-4","big",7,4,12,2,75,"pulo-oono"
"big-7-4","big",7,4,14,2,315,"pulo-mmnmmnnn"
"big-7-4","big",7,4,16,3,345,"merdi-llkl"
"big-7-4","big",7,4,17,3,105,"merdi-frer"
"big-7-4","big",7,4,19,3,60,"merdi-iiio"
"big-7-4","big",7,4,20,3,225,"merdi-zzaaz"
"big-7-4","big",7,4,21,3,300,"merdi-nnmmm"
"big-7-4","big",7,4,22,4,165,"leof-aaaf"
"big-7-4","big",7,4,23,4,195,"leof-zzaf"
"big-7-4","big",7,4,24,4,135,"leof-rrrr"
"big-7-4","big",7,4,25,4,360,"leof-klll"
"big-7-4","big",7,4,27,4,45,"leof-ooooppp"
"big-7-4","big",7,4,28,4,345,"leo"
"big-7-5","big",7,5,1,1,105,"kza-kzek"
"big-7-5","big",7,5,2,1,195,"fza-kzek"
"big-7-5","big",7,5,3,1,240,"kzo-kzek"
"big-7-5","big",7,5,4,1,300,"kzu-kzek"
"big-7-5","big",7,5,5,1,75,"kzi-kzek"
"big-7-5","big",7,5,6,1,90,"kza-kzek"
"big-7-5","big",7,5,7,1,15,"ol-kzek"
"big-7-5","big",7,5,9,2,135,"kza-pulo"
"big-7-5","big",7,5,10,2,255,"kzo-merdi"
"big-7-5","big",7,5,11,2,15,"kzi-pulo"
"big-7-5","big",7,5,12,2,75,"kzi-pulo"
"big-7-5","big",7,5,14,2,315,"kzu-pulo"
"big-7-5","big",7,5,16,3,345,"kzu-merdi"
"big-7-5","big",7,5,17,3,105,"kza-merdi"
"big-7-5","big",7,5,19,3,60,"kzi-merdi"
"big-7-5","big",7,5,20,3,225,"kzo-merdi"
"big-7-5","big",7,5,21,3,300,"kzu-merdi"
"big-7-5","big",7,5,22,4,165,"fza-leof"
"big-7-5","big",7,5,23,4,195,"fza-leof"
"big-7-5","big",7,5,24,4,135,"kza-leof"
"big-7-5","big",7,5,25,4,360,"ol-leof"
"big-7-5","big",7,5,27,4,45,"kzi-leof"
"big-7-5","big",7,5,28,4,345,"ol-leof"
"big-7-6","big",7,6,1,1,105,"kzek-blorg"
"big-7-6","big",7,6,2,1,195,"kzek-kriekra"
"big-7-6","big",7,6,3,1,240,"kzekm"
"big-7-6","big",7,6,4,1,300,"kzekkziza"
"big-7-6","big",7,6,5,1,75,"kzek-zi"
"big-7-6","big",7,6,6,1,90,"kzekkziza"
"big-7-6","big",7,6,7,1,15,"kzek-o"
"big-7-6","big",7,6,9,2,135,"lupo-kzer"
"big-7-6","big",7,6,10,2,255,"lupo-ol"
"big-7-6","big",7,6,11,2,15,"lupoo"
"big-7-6","big",7,6,12,2,75,"lupooor"
"big-7-6","big",7,6,14,2,315,"lupo-orf"
"big-7-6","big",7,6,16,3,345,"merdi-bibal"
"big-7-6","big",7,6,17,3,105,"merdi-plepl"
"big-7-6","big",7,6,19,3,60,"merdi-mmmb"
"big-7-6","big",7,6,20,3,225,"merdi-ol"
"big-7-6","big",7,6,21,3,300,"merdiguur"
"big-7-6","big",7,6,22,4,165,"leofl"
"big-7-6","big",7,6,23,4,195,"leof"
"big-7-6","big",7,6,24,4,135,"oleofo"
"big-7-6","big",7,6,25,4,360,"leof-plepl"
"big-7-6","big",7,6,27,4,45,"leof-pli"
"big-7-6","big",7,6,28,4,345,"leof-iip"
"big-7-7","big",7,7,1,1,105,"kzek-pi"
"big-7-7","big",7,7,2,1,195,"kzek-mar"
"big-7-7","big",7,7,3,1,240,"kzek-dokk"
"big-7-7","big",7,7,4,1,300,"kzek-doka"
"big-7-7","big",7,7,5,1,75,"kzek-pii"
"big-7-7","big",7,7,6,1,90,"kzek-pi"
"big-7-7","big",7,7,7,1,15,"kzek-an"
"big-7-7","big",7,7,9,2,135,"pulo-marrip"
"big-7-7","big",7,7,10,2,255,"pulo-dok"
"big-7-7","big",7,7,11,2,15,"pulo-an"
"big-7-7","big",7,7,12,2,75,"pulo-pi"
"big-7-7","big",7,7,14,2,315,"pulo-ano"
"big-7-7","big",7,7,16,3,345,"merdi-ann"
"big-7-7","big",7,7,17,3,105,"merdi-pi"
"big-7-7","big",7,7,19,3,60,"merdi-ri"
"big-7-7","big",7,7,20,3,225,"merdi-luu"
"big-7-7","big",7,7,21,3,300,"merdi-ano"
"big-7-7","big",7,7,22,4,165,"leof-mar"
"big-7-7","big",7,7,23,4,195,"leof-mar"
"big-7-7","big",7,7,24,4,135,"leof-marrip"
"big-7-7","big",7,7,25,4,360,"leof-an"
"big-7-7","big",7,7,27,4,45,"leof-rip"
"big-7-7","big",7,7,28,4,345,"leof-an"
"big-7-8","big",7,8,1,1,105,"kzek-irp"
"big-7-8","big",7,8,2,1,195,"kzek-rim"
"big-7-8","big",7,8,3,1,240,"kzek-pri"
"big-7-8","big",7,8,4,1,300,"kzek-pri"
"big-7-8","big",7,8,5,1,75,"kzek-irp"
"big-7-8","big",7,8,6,1,90,"kzek-irp"
"big-7-8","big",7,8,7,1,15,"kzek-mi"
"big-7-8","big",7,8,9,2,135,"pulo-kza"
"big-7-8","big",7,8,10,2,255,"pulo-pri"
"big-7-8","big",7,8,11,2,15,"pulo-irpmi"
"big-7-8","big",7,8,12,2,75,"pulo-irp"
"big-7-8","big",7,8,14,2,315,"pulo-pririm"
"big-7-8","big",7,8,16,3,345,"merdi-mi"
"big-7-8","big",7,8,17,3,105,"merdi-irp"
"big-7-8","big",7,8,19,3,60,"merdi-irpmi"
"big-7-8","big",7,8,20,3,225,"merdi-kzo"
"big-7-8","big",7,8,21,3,300,"merdi-pri"
"big-7-8","big",7,8,22,4,165,"leof-rim"
"big-7-8","big",7,8,23,4,195,"leof-rim"
"big-7-8","big",7,8,24,4,135,"leof-irp"
"big-7-8","big",7,8,25,4,360,"leof-mu"
"big-7-8","big",7,8,27,4,45,"leof-irpmi"
"big-7-8","big",7,8,28,4,345,"leof-ra"
"big-8-1","big",8,1,1,1,210,"maspin-fs"
"big-8-1","big",8,1,2,1,270,"maspin-n"
"big-8-1","big",8,1,3,1,90,"maspin-t"
"big-8-1","big",8,1,4,1,330,"maspin-mk"
"big-8-1","big",8,1,5,1,30,"maspin-kop"
"big-8-1","big",8,1,6,1,300,"maspin-km"
"big-8-1","big",8,1,7,1,135,"maspin-ew"
"big-8-1","big",8,1,9,2,270,"kamsi-n"
"big-8-1","big",8,1,10,2,150,"kamsi-ew"
"big-8-1","big",8,1,11,2,330,"kamsi-mk"
"big-8-1","big",8,1,12,2,30,"kamsi-op"
"big-8-1","big",8,1,14,2,120,"kamsi-ew"
"big-8-1","big",8,1,16,3,45,"pokoko-op"
"big-8-1","big",8,1,17,3,315,"pokoko-hk"
"big-8-1","big",8,1,19,3,135,"pokoko-ew"
"big-8-1","big",8,1,20,3,240,"popoko-sa"
"big-8-1","big",8,1,21,3,360,"popopo-k"
"big-8-1","big",8,1,22,4,60,"hug-op"
"big-8-1","big",8,1,23,4,360,"hug-k"
"big-8-1","big",8,1,24,4,180,"hug-a"
"big-8-1","big",8,1,25,4,315,"hug-mk"
"big-8-1","big",8,1,27,4,120,"hug-ee"
"big-8-1","big",8,1,28,4,225,"hug-sa"
"big-8-2","big",8,2,1,1,210,"maspin-pakwas"
"big-8-2","big",8,2,2,1,270,"maspin-ne"
"big-8-2","big",8,2,3,1,90,"maspin-hog"
"big-8-2","big",8,2,4,1,330,"maspin-eksne"
"big-8-2","big",8,2,5,1,30,"skoop"
"big-8-2","big",8,2,6,1,300,"maspin-neeks"
"big-8-2","big",8,2,7,1,135,"maspin"
"big-8-2","big",8,2,9,2,270,"kipa"
"big-8-2","big",8,2,10,2,150,"kapiw-hogiks"
"big-8-2","big",8,2,11,2,330,"wittagitta-eksne"
"big-8-2","big",8,2,12,2,30,"kapiw-hogeks"
"big-8-2","big",8,2,14,2,120,"gkap-w"
"big-8-2","big",8,2,16,3,45,"popo-hogeks"
"big-8-2","big",8,2,17,3,315,"popo-w"
"big-8-2","big",8,2,19,3,135,"kono"
"big-8-2","big",8,2,20,3,240,"popo-iksne"
"big-8-2","big",8,2,21,3,360,"popo-miteks"
"big-8-2","big",8,2,22,4,60,"sip-w"
"big-8-2","big",8,2,23,4,360,"huf-miteks"
"big-8-2","big",8,2,24,4,180,"sip-mitiks"
"big-8-2","big",8,2,25,4,315,"hufw-eks"
"big-8-2","big",8,2,27,4,120,"sip-iks"
"big-8-2","big",8,2,28,4,225,"huf"
"big-8-3","big",8,3,1,1,210,"maspino-est"
"big-8-3","big",8,3,2,1,270,"maspino-wiest"
"big-8-3","big",8,3,3,1,90,"maspino-gkes"
"big-8-3","big",8,3,4,1,330,"maspino-kaput"
"big-8-3","big",8,3,5,1,30,"maspino-west"
"big-8-3","big",8,3,6,1,300,"maspino-wiest"
"big-8-3","big",8,3,7,1,135,"maspino-uno"
"big-8-3","big",8,3,9,2,270,"kapi"
"big-8-3","big",8,3,10,2,150,"kapi-wes"
"big-8-3","big",8,3,11,2,330,"kapi-gkis"
"big-8-3","big",8,3,12,2,30,"kapi-es"
"big-8-3","big",8,3,14,2,120,"kapi-wiest"
"big-8-3","big",8,3,16,3,45,"popo-est"
"big-8-3","big",8,3,17,3,315,"popo-wiest"
"big-8-3","big",8,3,19,3,135,"popo-es"
"big-8-3","big",8,3,20,3,240,"popo-awest"
"big-8-3","big",8,3,21,3,360,"popo-west"
"big-8-3","big",8,3,22,4,60,"huf-est"
"big-8-3","big",8,3,23,4,360,"huk-pou"
"big-8-3","big",8,3,24,4,180,"huf-siest"
"big-8-3","big",8,3,25,4,315,"huf-fest"
"big-8-3","big",8,3,27,4,120,"huf-west"
"big-8-3","big",8,3,28,4,225,"huf-mift"
"big-8-4","big",8,4,1,1,210,"maspin-es"
"big-8-4","big",8,4,2,1,270,"maspin-uhn"
"big-8-4","big",8,4,3,1,90,"maspin-tu"
"big-8-4","big",8,4,4,1,330,"maspin-nm"
"big-8-4","big",8,4,5,1,30,"maspin-po"
"big-8-4","big",8,4,6,1,300,"maspin-nm"
"big-8-4","big",8,4,7,1,135,"maspin-we"
"big-8-4","big",8,4,9,2,270,"kapi"
"big-8-4","big",8,4,10,2,150,"kapi-we"
"big-8-4","big",8,4,11,2,330,"kapi-nm"
"big-8-4","big",8,4,12,2,30,"kapi-po"
"big-8-4","big",8,4,14,2,120,"kapi-we"
"big-8-4","big",8,4,16,3,45,"popo-po"
"big-8-4","big",8,4,17,3,315,"popo-nm"
"big-8-4","big",8,4,19,3,135,"popo-we"
"big-8-4","big",8,4,20,3,240,"popo-es"
"big-8-4","big",8,4,21,3,360,"popo-k"
"big-8-4","big",8,4,22,4,60,"sip"
"big-8-4","big",8,4,23,4,360,"sip-k"
"big-8-4","big",8,4,24,4,180,"sip-sa"
"big-8-4","big",8,4,25,4,315,"sip-nm"
"big-8-4","big",8,4,27,4,120,"sip-we"
"big-8-4","big",8,4,28,4,225,"sip-es"
"big-8-5","big",8,5,1,1,210,"skoop-ano"
"big-8-5","big",8,5,2,1,270,"skoop"
"big-8-5","big",8,5,3,1,90,"skoop-mi"
"big-8-5","big",8,5,4,1,330,"skoop-eno"
"big-8-5","big",8,5,5,1,30,"skoop-eto"
"big-8-5","big",8,5,6,1,300,"skoop-eno"
"big-8-5","big",8,5,7,1,135,"skoop-ato"
"big-8-5","big",8,5,9,2,270,"kami"
"big-8-5","big",8,5,10,2,150,"kapi-ato"
"big-8-5","big",8,5,11,2,330,"kapi-eno"
"big-8-5","big",8,5,12,2,30,"kami-eto"
"big-8-5","big",8,5,14,2,120,"kami-ato"
"big-8-5","big",8,5,16,3,45,"popo-eto"
"big-8-5","big",8,5,17,3,315,"popo-eno"
"big-8-5","big",8,5,19,3,135,"popo-ato"
"big-8-5","big",8,5,20,3,240,"popo-ano"
"big-8-5","big",8,5,21,3,360,"popo-e"
"big-8-5","big",8,5,22,4,60,"huf-eto"
"big-8-5","big",8,5,23,4,360,"huf-e"
"big-8-5","big",8,5,24,4,180,"huf-a"
"big-8-5","big",8,5,25,4,315,"huf-eno"
"big-8-5","big",8,5,27,4,120,"huf-ato"
"big-8-5","big",8,5,28,4,225,"huf-ano"
"big-8-6","big",8,6,1,1,210,"magin-ete"
"big-8-6","big",8,6,2,1,270,"magin"
"big-8-6","big",8,6,3,1,90,"maginhog"
"big-8-6","big",8,6,4,1,330,"magin-mk"
"big-8-6","big",8,6,5,1,30,"magin-hogiks"
"big-8-6","big",8,6,6,1,300,"magin-netee"
"big-8-6","big",8,6,7,1,135,"maginhog-iks"
"big-8-6","big",8,6,9,2,270,"kapi"
"big-8-6","big",8,6,10,2,150,"kapihog-iks"
"big-8-6","big",8,6,11,2,330,"kapi-mk"
"big-8-6","big",8,6,12,2,30,"kapihogiks"
"big-8-6","big",8,6,14,2,120,"kapihog-iks"
"big-8-6","big",8,6,16,3,45,"konohogiks"
"big-8-6","big",8,6,17,3,315,"kono"
"big-8-6","big",8,6,19,3,135,"konohog-iks"
"big-8-6","big",8,6,20,3,240,"kono-netee"
"big-8-6","big",8,6,21,3,360,"kono-nn"
"big-8-6","big",8,6,22,4,60,"hukhog-iks"
"big-8-6","big",8,6,23,4,360,"huk-h"
"big-8-6","big",8,6,24,4,180,"h-huk"
"big-8-6","big",8,6,25,4,315,"huk"
"big-8-6","big",8,6,27,4,120,"hukhog-iks"
"big-8-6","big",8,6,28,4,225,"hukkis"
"big-8-7","big",8,7,1,1,210,"maspinon-king"
"big-8-7","big",8,7,2,1,270,"maspinon-king"
"big-8-7","big",8,7,3,1,90,"maspinop-no"
"big-8-7","big",8,7,4,1,330,"maspin-steep"
"big-8-7","big",8,7,5,1,30,"maspin-stepokas"
"big-8-7","big",8,7,6,1,300,"maspin-kaswito"
"big-8-7","big",8,7,7,1,135,"maspin"
"big-8-7","big",8,7,9,2,270,"kapi"
"big-8-7","big",8,7,10,2,150,"kapi-wikas"
"big-8-7","big",8,7,11,2,330,"kapi-wion"
"big-8-7","big",8,7,12,2,30,"kapi-wimi"
"big-8-7","big",8,7,14,2,120,"kapi-opgaas"
"big-8-7","big",8,7,16,3,45,"popo-konoking"
"big-8-7","big",8,7,17,3,315,"popo-wi"
"big-8-7","big",8,7,19,3,135,"kono"
"big-8-7","big",8,7,20,3,240,"popokono-onwikas"
"big-8-7","big",8,7,21,3,360,"popokono-kas"
"big-8-7","big",8,7,22,4,60,"sip"
"big-8-7","big",8,7,23,4,360,"huk-wimi"
"big-8-7","big",8,7,24,4,180,"huksip-stipo"
"big-8-7","big",8,7,25,4,315,"huk-sip"
"big-8-7","big",8,7,27,4,120,"huksip-stipon"
"big-8-7","big",8,7,28,4,225,"huk"
"big-8-8","big",8,8,1,1,210,"pnokkie-eno"
"big-8-8","big",8,8,2,1,270,"pnokkie-no"
"big-8-8","big",8,8,3,1,90,"pnokkie-to"
"big-8-8","big",8,8,4,1,330,"pnokkie-eno"
"big-8-8","big",8,8,5,1,30,"pnokkie-eto"
"big-8-8","big",8,8,6,1,300,"pnokkie-eno"
"big-8-8","big",8,8,7,1,135,"pnokkie-ito"
"big-8-8","big",8,8,9,2,270,"kapi-on"
"big-8-8","big",8,8,10,2,150,"kapi-ito"
"big-8-8","big",8,8,11,2,330,"kapi-eno"
"big-8-8","big",8,8,12,2,30,"kapi-eto"
"big-8-8","big",8,8,14,2,120,"kapi-ito"
"big-8-8","big",8,8,16,3,45,"popokam-eno"
"big-8-8","big",8,8,17,3,315,"popokam-eno"
"big-8-8","big",8,8,19,3,135,"popokam-ito"
"big-8-8","big",8,8,20,3,240,"popokam-eno"
"big-8-8","big",8,8,21,3,360,"popokam-eno"
"big-8-8","big",8,8,22,4,60,"spattie-eto"
"big-8-8","big",8,8,23,4,360,"spattie-e"
"big-8-8","big",8,8,24,4,180,"spattie-i"
"big-8-8","big",8,8,25,4,315,"spattie-eno"
"big-8-8","big",8,8,27,4,120,"spattie-eto"
"big-8-8","big",8,8,28,4,225,"spattie-eno"
"big-9-1","big",9,1,1,1,150,"pokas-ni"
"big-9-1","big",9,1,2,1,30,"pokas-ui"
"big-9-1","big",9,1,3,1,210,"pokas-mn"
"big-9-1","big",9,1,4,1,90,"pokas-u"
"big-9-1","big",9,1,5,1,300,"pokas-um"
"big-9-1","big",9,1,6,1,360,"pokas-u"
"big-9-1","big",9,1,7,1,240,"pokas-mn"
"big-9-1","big",9,1,8,2,120,"fas-ni"
"big-9-1","big",9,1,9,2,45,"fas-iu"
"big-9-1","big",9,1,10,2,225,"fas-mn"
"big-9-1","big",9,1,11,2,300,"fas-um"
"big-9-1","big",9,1,13,2,180,"fas-n"
"big-9-1","big",9,1,14,2,330,"fas-um"
"big-9-1","big",9,1,15,3,60,"hiup-iu"
"big-9-1","big",9,1,16,3,180,"hiup-n"
"big-9-1","big",9,1,17,3,315,"hiup-um"
"big-9-1","big",9,1,21,3,240,"hiup-mn"
"big-9-1","big",9,1,22,4,90,"tigat-u"
"big-9-1","big",9,1,23,4,135,"tigat-ni"
"big-9-1","big",9,1,24,4,210,"tigat-mn"
"big-9-1","big",9,1,25,4,45,"tigat-iu"
"big-9-1","big",9,1,26,4,270,"tigat-m"
"big-9-1","big",9,1,28,4,330,"tigat-um"
"big-9-2","big",9,2,1,1,150,"hakwn"
"big-9-2","big",9,2,2,1,30,"hakne"
"big-9-2","big",9,2,3,1,210,"haksw"
"big-9-2","big",9,2,4,1,90,"hakn"
"big-9-2","big",9,2,5,1,300,"hakne"
"big-9-2","big",9,2,6,1,360,"hake"
"big-9-2","big",9,2,7,1,240,"hakssw"
"big-9-2","big",9,2,8,2,120,"fasnnw"
"big-9-2","big",9,2,9,2,45,"fasne"
"big-9-2","big",9,2,10,2,225,"hasw"
"big-9-2","big",9,2,11,2,300,"fases"
"big-9-2","big",9,2,13,2,180,"fasw"
"big-9-2","big",9,2,14,2,330,"fasses"
"big-9-2","big",9,2,15,3,60,"hiasnne"
"big-9-2","big",9,2,16,3,180,"hiasw"
"big-9-2","big",9,2,17,3,315,"hiases"
"big-9-2","big",9,2,21,3,240,"hiassw"
"big-9-2","big",9,2,22,4,90,"potasn"
"big-9-2","big",9,2,23,4,135,"potasnnw"
"big-9-2","big",9,2,24,4,210,"potasw"
"big-9-2","big",9,2,25,4,45,"potasne"
"big-9-2","big",9,2,26,4,270,"potass"
"big-9-2","big",9,2,28,4,330,"pokases"
"big-9-3","big",9,3,1,1,150,"pokas-nw"
"big-9-3","big",9,3,2,1,30,"pokas-ne"
"big-9-3","big",9,3,3,1,210,"pokas-sw"
"big-9-3","big",9,3,4,1,90,"pokas-n"
"big-9-3","big",9,3,5,1,300,"pokas-se"
"big-9-3","big",9,3,6,1,360,"pokas-e"
"big-9-3","big",9,3,7,1,240,"pokas-e"
"big-9-3","big",9,3,8,2,120,"fas-sw"
"big-9-3","big",9,3,9,2,45,"fas-ne"
"big-9-3","big",9,3,10,2,225,"fas-sw"
"big-9-3","big",9,3,11,2,300,"fas-se"
"big-9-3","big",9,3,13,2,180,"fas"
"big-9-3","big",9,3,14,2,330,"fas-se"
"big-9-3","big",9,3,15,3,60,"hiup-ne"
"big-9-3","big",9,3,16,3,180,"hiup-w"
"big-9-3","big",9,3,17,3,315,"hiup-se"
"big-9-3","big",9,3,21,3,240,"hiup-sw"
"big-9-3","big",9,3,22,4,90,"tigat-n"
"big-9-3","big",9,3,23,4,135,"tigat-nw"
"big-9-3","big",9,3,24,4,210,"tigat-sw"
"big-9-3","big",9,3,25,4,45,"tigat-ne"
"big-9-3","big",9,3,26,4,270,"tigat-s"
"big-9-3","big",9,3,28,4,330,"tigat-se"
"big-9-4","big",9,4,1,1,150,"kia-tw"
"big-9-4","big",9,4,2,1,30,"kia-te"
"big-9-4","big",9,4,3,1,210,"kia-wm"
"big-9-4","big",9,4,4,1,90,"kia-t"
"big-9-4","big",9,4,5,1,300,"kia-em"
"big-9-4","big",9,4,6,1,360,"kia-e"
"big-9-4","big",9,4,7,1,240,"kia-mw"
"big-9-4","big",9,4,8,2,120,"fas-tw"
"big-9-4","big",9,4,9,2,45,"fas-te"
"big-9-4","big",9,4,10,2,225,"fas-wm"
"big-9-4","big",9,4,11,2,300,"fas-em"
"big-9-4","big",9,4,13,2,180,"fas-w"
"big-9-4","big",9,4,14,2,330,"fas-em"
"big-9-4","big",9,4,15,3,60,"hiup-te"
"big-9-4","big",9,4,16,3,180,"piuh-w"
"big-9-4","big",9,4,17,3,315,"piuh-em"
"big-9-4","big",9,4,21,3,240,"piuh-wm"
"big-9-4","big",9,4,22,4,90,"pokas-t"
"big-9-4","big",9,4,23,4,135,"pokas-tw"
"big-9-4","big",9,4,24,4,210,"pokas-wm"
"big-9-4","big",9,4,25,4,45,"pokas-te"
"big-9-4","big",9,4,26,4,270,"pokas-m"
"big-9-4","big",9,4,28,4,330,"pokas-em"
"big-9-5","big",9,5,1,1,150,"pokas-ne"
"big-9-5","big",9,5,2,1,30,"pokas-ne"
"big-9-5","big",9,5,3,1,210,"pokas-sw"
"big-9-5","big",9,5,4,1,90,"pokas-n"
"big-9-5","big",9,5,5,1,300,"pokas-s"
